Model	config_file	seed	epoch
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	0
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	1
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	2
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	3
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	4
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	5
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	6
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	7
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	8
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	9
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	10
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	11
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	12
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	13
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	14
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	15
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	16
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	17
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	18
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	19
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	20
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	21
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	22
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	23
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	24
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	25
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	26
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	27
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	28
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	29
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	30
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	31
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	32
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	33
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	34
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	35
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	36
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	37
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	38
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	39
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	40
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	41
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	42
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	43
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	44
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	45
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	46
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	47
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	48
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	49
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	50
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	51
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	52
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	53
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	54
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	55
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	56
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	57
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	58
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	59
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	60
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	61
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	62
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	63
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	64
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	65
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	66
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	67
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	68
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	69
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	70
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	71
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	72
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	73
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	74
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	75
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	76
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	77
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	78
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	79
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	80
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	81
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	82
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	83
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	84
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	85
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	86
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	87
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	88
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	89
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	90
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	91
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	92
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	93
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	94
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	95
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	96
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	97
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	98
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	99
densenet161	configs_unified_lr/densenet161/config_densenet161_MagFace_AdamW_0.001_cosine.yaml	222	100
