Model	config_file	seed	epoch
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	60
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	61
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	62
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	63
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	64
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	65
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	66
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	67
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	68
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	69
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	70
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	71
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	72
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	73
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	74
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	75
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	76
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	77
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	78
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	79
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	80
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	81
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	82
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	83
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	84
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	85
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	86
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	87
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	88
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	89
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	90
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	91
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	92
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	93
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	94
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	95
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	96
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	97
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	98
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	99
selecsls60b	configs_multi/selecsls60b/config_selecsls60b_MagFace_AdamW.yaml	222	100
