Model	config_file	seed	epoch
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	0
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	1
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	2
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	3
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	4
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	5
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	6
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	7
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	8
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	9
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	10
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	11
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	12
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	13
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	14
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	15
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	16
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	17
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	18
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	19
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	20
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	21
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	22
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	23
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	24
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	25
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	26
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	27
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	28
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	29
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	30
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	31
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	32
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	33
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	34
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	35
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	36
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	37
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	38
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	39
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	40
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	41
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	42
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	43
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	44
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	45
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	46
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	47
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	48
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	49
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	50
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	51
vgg19	configs_unified_lr/vgg19/config_vgg19_ArcFace_SGD_0.1_cosine.yaml	222	52
