Model	config_file	seed	epoch
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	0
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	1
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	2
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	3
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	4
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	5
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	6
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	7
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	8
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	9
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	10
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	11
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	12
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	13
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	14
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	15
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	16
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	17
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	18
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	19
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	20
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	21
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	22
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	23
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	24
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	25
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	26
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	27
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	28
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	29
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	30
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	31
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	32
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	33
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	34
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	35
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	36
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	37
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	38
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	39
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	40
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	41
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	42
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	43
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	44
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	45
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	46
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	47
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	48
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	49
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	50
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	51
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	52
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	53
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	54
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	55
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	56
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	57
tnt_s_patch16_224	configs_unified_lr/tnt_s_patch16_224/config_tnt_s_patch16_224_ArcFace_SGD_0.1_cosine.yaml	222	58
