Model	config_file	seed	epoch
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	39
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	40
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	41
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	42
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	43
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	44
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	45
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	46
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	47
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	48
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	49
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	50
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	51
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	52
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	53
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	54
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	55
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	56
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	57
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	58
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	59
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	60
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	61
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	62
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	63
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	64
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	65
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	66
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	67
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	68
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	69
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	70
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	71
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	72
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	73
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	74
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	75
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	76
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	77
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	78
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	79
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	80
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	81
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	82
resnet50	configs_unified_lr/resnet50/config_resnet50_MagFace_SGD_0.1_cosine.yaml	222	83
